name,testers,averageRating,rankingStDev
Elvish Warmaster,3,2.2666666666666666,0.6128258770283412
Immersturm Skullcairn,5,2.2600000000000002,0.33226495451672294
"Tergrid, God of Fright // Tergrid's Lantern",13,2.253846153846154,0.7520386493907841
"Reidane, God of the Worthy // Valkmira, Protector's Shield",39,2.253846153846154,0.44769847559413195
Cosmos Charger,2,2.25,0.45000000000000007
Rally the Ranks,5,2.2399999999999998,0.3720215047547654
Seize the Spoils,5,2.22,0.6399999999999999
"Koll, the Forgemaster",5,2.2199999999999998,0.43081318457076034
Blood on the Snow,6,2.216666666666667,0.24776781245530846
"Valki, God of Lies // Tibalt, Cosmic Impostor",85,2.2152941176470593,0.4900194191477195
Priest of the Haunted Edge,2,2.2,0.0
Colossal Plow,1,2.2,0.0
Open the Omenpaths,1,2.2,0.0
The Bears of Littjara,2,2.2,0.19999999999999996
"Harald, King of Skemfar",1,2.2,0.0
The Bloodsky Massacre,1,2.2,0.0
The World Tree,12,2.1999999999999997,0.3651483716701107
Tyvar Kell,3,2.1999999999999997,0.21602468994692867
Ethereal Valkyrie,3,2.1999999999999997,0.21602468994692867
Esika's Chariot,64,2.1812499999999995,0.5474015322411877
"Orvar, the All-Form",9,2.1666666666666665,0.5206833117271102
Great Hall of Starnheim,3,2.1666666666666665,0.5436502143433363
Kaya the Inexorable,20,2.165,0.4932291556670186
Masked Vandal,20,2.1599999999999997,0.5489990892524321
Hailstorm Valkyrie,2,2.15,0.25
Battlefield Raptor,2,2.15,0.1499999999999999
Bloodsky Berserker,24,2.145833333333333,0.5049580565639971
Bind the Monster,52,2.144230769230769,0.5745946603203332
Replicating Ring,3,2.1333333333333333,0.4496912521077347
Frost Bite,7,2.128571428571429,0.6776309271789384
"Kolvori, God of Kinship // The Ringhart Crest",7,2.1285714285714286,0.48318670072250747
"Esika, God of the Tree // The Prismatic Bridge",16,2.125,0.5717298313014636
Blessing of Frost,4,2.125,0.4085033659592047
Littjara Mirrorlake,6,2.1166666666666667,0.389087250997625
Binding the Old Gods,8,2.1125,0.1690968657308585
Rampage of the Valkyries,2,2.1,0.10000000000000009
Gates of Istfell,4,2.1,0.4743416490252569
Axgard Armory,4,2.1,0.4847679857416328
Shackles of Treachery,1,2.1,0.0
Renegade Reaper,1,2.1,0.0
Smashing Success,1,2.1,0.0
Glittering Frost,2,2.1,0.29999999999999993
Raven Wings,1,2.1,0.0
Port of Karfell,7,2.1,0.3854496446637726
"Aegar, the Freezing Flame",6,2.0999999999999996,0.42426406871192857
Starnheim Unleashed,86,2.096511627906976,0.46741438077273995
"Koma, Cosmos Serpent",21,2.0952380952380953,0.5777428909753562
Ascendant Spirit,20,2.0900000000000003,0.523354564325181
Quakebringer,9,2.0888888888888886,0.4840671313509326
Waking the Trolls,8,2.075,0.5539629951540085
Goldspan Dragon,37,2.0729729729729724,0.4957378604631351
Poison the Cup,17,2.0705882352941174,0.5165094451415339
Faceless Haven,12,2.066666666666667,0.6637435917246625
"Alrund, God of the Cosmos // Hakka, Whispering Raven",11,2.0636363636363635,0.3310389355642386
Showdown of the Skalds,19,2.057894736842105,0.5383364135768873
Goldvein Pick,7,2.0571428571428574,0.6067645880455801
"Birgi, God of Storytelling // Harnfel, Horn of Bounty",21,2.052380952380952,0.6044431105760926
Valkyrie's Sword,2,2.05,0.55
"Magda, Brazen Outlaw",8,2.05,0.25495097567963926
Gnottvold Slumbermound,4,2.05,0.5678908345800273
Shimmerdrift Vale,14,2.042857142857143,0.6683821465879763
"Svella, Ice Shaper",7,2.042857142857143,0.60676458804558
"Sigrid, God-Favored",27,2.0370370370370368,0.41109442742256613
Clarion Spirit,42,2.0333333333333337,0.6660711626026108
Ranar the Ever-Watchful,3,2.033333333333333,0.524933858267454
Niko Aris,13,2.0307692307692307,0.5164741640490621
Burning-Rune Demon,7,2.028571428571429,0.5229430062206607
Valkyrie Harbinger,4,2.025,0.17853571071357116
"Vorinclex, Monstrous Raider",31,2.0193548387096776,0.5366679485424073
Dragonkin Berserker,54,2.011111111111111,0.4987639041658543
Draugr Necromancer,10,2.01,0.33600595232822883
Calamity Bearer,2,2.0,0.0
Karfell Kennel-Master,1,2.0,0.0
Codespell Cleric,2,2.0,0.0
Raise the Draugr,2,2.0,0.3999999999999999
Grim Draugr,2,2.0,0.3999999999999999
Glimpse the Cosmos,1,2.0,0.0
Reflections of Littjara,1,2.0,0.0
Invasion of the Giants,1,2.0,0.0
Horizon Seeker,1,2.0,0.0
Forging the Tyrite Sword,1,2.0,0.0
Surtland Frostpyre,4,2.0,0.6363961030678927
"Narfi, Betrayer King",2,2.0,0.7999999999999999
Immersturm Predator,22,1.9954545454545454,0.48848306263302393
Behold the Multiverse,37,1.9837837837837835,0.4315362334939159
Arni Slays the Troll,6,1.9833333333333332,0.307769755210323
Snakeskin Veil,13,1.9692307692307696,0.5412018184411649
Raiders' Karve,3,1.9666666666666668,0.3399346342395189
Ravenform,29,1.96551724137931,0.573720983531293
Dream Devourer,19,1.9631578947368424,0.4415409932876704
Cosmos Elixir,7,1.957142857142857,0.4403152859263555
Crippling Fear,9,1.9555555555555557,0.4969039949999533
Spirit of the Aldergard,2,1.9500000000000002,0.2500000000000001
Bound in Gold,8,1.9500000000000002,0.6324555320336759
Pilfering Hawk,2,1.95,0.34999999999999987
"Toralf, God of Fury // Toralf's Hammer",21,1.9428571428571426,0.5269602212975206
Bloodline Pretender,5,1.94,0.6280127387243033
"Halvar, God of Battle // Sword of the Realms",48,1.9354166666666668,0.4767466060591191
"Egon, God of Death // Throne of Death",20,1.935,0.7288861365124186
Tormentor's Helm,6,1.9333333333333336,0.5878397362849466
Rise of the Dread Marn,13,1.9307692307692308,0.4356862233386553
Tyrite Sanctum,7,1.9285714285714286,0.49487165930539345
"Jorn, God of Winter // Kaldring, the Rimestaff",10,1.92,0.3627671429443411
Glorious Protector,22,1.918181818181818,0.4782889613805784
"Cosima, God of the Voyage // The Omenkeel",42,1.9095238095238096,0.4729892396891054
Mystic Reflection,21,1.9000000000000004,0.47207747548166584
Scorn Effigy,3,1.9000000000000001,0.6164414002968978
"Kardur, Doomscourge",5,1.9,0.5477225575051661
Youthful Valkyrie,1,1.9,0.0
Frost Augur,2,1.9,0.09999999999999998
Eradicator Valkyrie,22,1.9,0.42103767916034224
Pyre of Heroes,5,1.9,0.5215361924162119
Berg Strider,2,1.9,0.20000000000000007
Arni Brokenbrow,9,1.8777777777777775,0.446661138716484
Battle of Frost and Fire,8,1.875,0.40233692348577704
Battle Mammoth,33,1.866666666666667,0.4583677673015525
Tergrid's Shadow,3,1.8666666666666665,0.3091206165165234
Sarulf's Packmate,3,1.8666666666666665,0.3299831645537221
"Toski, Bearer of Secrets",14,1.8642857142857143,0.6136624745355228
Righteous Valkyrie,6,1.8500000000000003,0.3905124837953327
Avalanche Caller,10,1.85,0.5123475382979799
Saw It Coming,34,1.85,0.4723221731976149
Search for Glory,2,1.85,0.65
Tibalt's Trickery,11,1.8454545454545455,0.37746435440048537
Resplendent Marshal,8,1.8375,0.44141108957523933
Feed the Serpent,6,1.8333333333333333,0.4606758320361751
The Trickster-God's Heist,5,1.8200000000000003,0.21354156504062627
Rune of Flight,5,1.8199999999999998,0.38678159211627433
Alrund's Epiphany,5,1.8199999999999998,0.48332183894378283
Kardur's Vicious Return,7,1.8142857142857145,0.5194188275056527
Dual Strike,7,1.8142857142857145,0.5082984821330627
Karfell Harbinger,1,1.8,0.0
Ascent of the Worthy,2,1.8,0.19999999999999996
Old-Growth Troll,19,1.8,0.41294832096701123
Duskwielder,1,1.8,0.0
Weathered Runestone,1,1.8,0.0
Firja's Retribution,22,1.7999999999999998,0.42746610710940897
The Raven's Warning,4,1.7999999999999998,0.36742346141747667
In Search of Greatness,16,1.7999999999999998,0.4153311931459037
Vault Robber,4,1.7750000000000001,0.37666297933298415
"Varragoth, Bloodsky Sire",20,1.775,0.44144648599802
Skull Raid,4,1.775,0.3269174207655504
Rune of Mortality,4,1.775,0.5931905258852337
Crush the Weak,3,1.7666666666666666,0.20548046676563256
Rune of Speed,5,1.7600000000000002,0.6651315659326357
"Sarulf, Realm Eater",21,1.7523809523809526,0.39954622787434346
Icehide Troll,2,1.75,0.050000000000000044
Littjara Glade-Warden,2,1.75,0.25
Mistwalker,2,1.75,0.25
Skemfar Shadowsage,3,1.7333333333333334,0.24944382578492946
Reckless Crew,3,1.7333333333333334,0.18856180831641264
Demon Bolt,10,1.73,0.47549973711874965
Icebind Pillar,4,1.7249999999999999,0.47103609203541924
Elven Bow,5,1.72,0.2993325909419152
Graven Lore,6,1.7166666666666668,0.4058598553961973
"Maja, Bretagard Protector",7,1.7000000000000004,0.44077853201547174
Tales of the Ancestors,1,1.7,0.0
Canopy Tactician,2,1.7,0.19999999999999996
Frostpeak Yeti,1,1.7,0.0
Blizzard Brawl,11,1.7,0.7236272269866327
Sculptor of Winter,2,1.7,0.0
Moritte of the Frost,6,1.6833333333333333,0.43748015828022285
Skemfar Avenger,3,1.6666666666666667,0.4714045207910317
Battle for Bretagard,5,1.6600000000000001,0.29393876913398137
"Vega, the Watcher",2,1.65,0.35
Stalwart Valkyrie,4,1.65,0.3840572873934304
Haunting Voyage,2,1.65,0.15000000000000002
Funeral Longboat,5,1.64,0.3666060555964672
Cosmic Intervention,3,1.6333333333333335,0.12472191289246473
Struggle for Skemfar,3,1.6333333333333335,0.20548046676563253
Fall of the Impostor,5,1.6199999999999999,0.40693979898751614
Kaya's Onslaught,6,1.6166666666666665,0.40994579587496144
Spectral Deluge,1,1.6,0.0
Weigh Down,5,1.6,0.4049691346263318
Return Upon the Tide,1,1.6,0.0
"Firja, Judge of Valor",2,1.6,0.4
Icebreaker Kraken,3,1.5999999999999999,0.21602468994692867
Rune of Sustenance,6,1.5666666666666667,0.3590109871423003
Bearded Axe,3,1.5666666666666667,0.16996731711975954
Inga Rune-Eyes,2,1.55,0.44999999999999996
Starnheim Courser,2,1.55,0.050000000000000044
Depart the Realm,2,1.55,0.44999999999999996
Tuskeri Firewalker,5,1.52,0.47916594202843754
Demonic Gifts,1,1.5,0.0
Valor of the Worthy,2,1.5,0.5
Fearless Liberator,1,1.5,0.0
Elven Ambush,2,1.45,0.050000000000000044
Cyclone Summoner,3,1.4333333333333333,0.3681787005729087
Fearless Pup,4,1.425,0.43803538669838077
Koma's Faithful,1,1.4,0.0
Mammoth Growth,2,1.4,0.4
Iron Verdict,2,1.35,0.15000000000000002
Runeforge Champion,2,1.25,0.25
Path to the World Tree,1,1.2,0.0
Jarl of the Forsaken,1,1.2,0.0
Guardian Gladewalker,2,1.1,0.09999999999999998
Divine Gambit,1,1.0,0.0
Warchanter Skald,1,1.0,0.0
